# x numerical_df exact_df error_df numerical_d2f exact_d2f error_d2f
   4.712388980384690E+00    0.000000000000000E+00   -1.836970198721030E-16    1.836970198721030E-16    9.996710564765093E-01    1.000000000000000E+00    3.289435234906657E-04
   4.775220833456486E+00    6.274921317784353E-02    6.279051952931372E-02    4.130635147019113E-05    9.976984339996420E-01    9.980267284282716E-01    3.282944286295830E-04
   4.838052686528282E+00    1.252507838786631E-01    1.253332335643042E-01    8.244968564111166E-05    9.917883516089605E-01    9.921147013144779E-01    3.263497055173703E-04
   4.900884539600078E+00    1.872580469571539E-01    1.873813145857251E-01    1.232676285712331E-04    9.819641336993443E-01    9.822872507286886E-01    3.231170293442887E-04
   4.963716392671873E+00    2.485262880743677E-01    2.486898871648549E-01    1.635990904872431E-04    9.682645519707924E-01    9.685831611286311E-01    3.186091578386563E-04
   5.026548245743669E+00    3.088137094734132E-01    3.090169943749472E-01    2.032849015340399E-04    9.507436724136478E-01    9.510565162951536E-01    3.128438815058754E-04
   5.089380098815465E+00    3.678823842447306E-01    3.681245526846783E-01    2.421684399476209E-04    9.294706419348925E-01    9.297764858882512E-01    3.058439533587531E-04
   5.152211951887261E+00    4.254991953149087E-01    4.257792915650726E-01    2.800962501638971E-04    9.045294154672422E-01    9.048270524660196E-01    2.976369987773841E-04
   5.215043804959057E+00    4.814367554532717E-01    4.817536741017157E-01    3.169186484440201E-04    8.760184246368850E-01    8.763066800438634E-01    2.882554069784105E-04
   5.277875658030853E+00    5.354743046653909E-01    5.358267949789968E-01    3.524903136058466E-04    8.440501892991817E-01    8.443279255020150E-01    2.777362028332231E-04
   5.340707511102649E+00    5.873985814319364E-01    5.877852522924737E-01    3.866708605373415E-04    8.087508734742335E-01    8.090169943749470E-01    2.661209007135401E-04
   5.403539364174445E+00    6.370046643544545E-01    6.374239897486900E-01    4.193253942355035E-04    7.702597874348103E-01    7.705132427757890E-01    2.534553409787588E-04
   5.466371217246240E+00    6.840967808865150E-01    6.845471059286886E-01    4.503250421735716E-04    7.287288379125881E-01    7.289686274214116E-01    2.397895088234181E-04
