    1.38750000000000E+00    9.83201554754402E-01    9.83248208771912E-01
    1.39166666666667E+00    9.83953850841737E-01    9.83999136717838E-01
    1.39583333333333E+00    9.84689097568270E-01    9.84732981370134E-01
    1.40000000000000E+00    9.85407281544944E-01    9.85449729988460E-01
    1.40416666666667E+00    9.86108389661668E-01    9.86149370129281E-01
    1.40833333333333E+00    9.86792409087684E-01    9.86831889646084E-01
    1.41250000000000E+00    9.87459327271950E-01    9.87497276689590E-01
    1.41666666666667E+00    9.88109131943514E-01    9.88145519707957E-01
    1.42083333333333E+00    9.88741811111885E-01    9.88776607446981E-01
    1.42500000000000E+00    9.89357353067417E-01    9.89390528950295E-01
    1.42916666666667E+00    9.89955746381679E-01    9.89987273559555E-01
    1.43333333333333E+00    9.90536979907833E-01    9.90566830914625E-01
    1.43750000000000E+00    9.91101042781008E-01    9.91129190953762E-01
    1.44166666666667E+00    9.91647924418681E-01    9.91674343913783E-01
    1.44583333333333E+00    9.92177614521045E-01    9.92202280330242E-01
    1.45000000000000E+00    9.92690103071391E-01    9.92712991037588E-01
    1.45416666666667E+00    9.93185380336483E-01    9.93206467169331E-01
    1.45833333333333E+00    9.93663436866932E-01    9.93682700158187E-01
    1.46250000000000E+00    9.94124263497571E-01    9.94141681736235E-01
    1.46666666666667E+00    9.94567851347835E-01    9.94583403935056E-01
    1.47083333333333E+00    9.94994191822133E-01    9.95007859085874E-01
    1.47500000000000E+00    9.95403276610226E-01    9.95415039819686E-01
    1.47916666666667E+00    9.95795097687602E-01    9.95804939067392E-01
    1.48333333333333E+00    9.96169647315851E-01    9.96177550059918E-01
    1.48750000000000E+00    9.96526918043044E-01    9.96532866328332E-01
    1.49166666666667E+00    9.96866902704104E-01    9.96870881703958E-01
    1.49583333333333E+00    9.97189594421187E-01    9.97191590318482E-01
    1.50000000000000E+00    9.97494986604054E-01    9.97494986604054E-01
    1.50416666666667E+00    9.97783072950450E-01    9.97781065293386E-01
    1.50833333333333E+00    9.98053847446476E-01    9.98049821419840E-01
    1.51250000000000E+00    9.98307304366968E-01    9.98301250317518E-01
    1.51666666666667E+00    9.98543438275872E-01    9.98535347621342E-01
    1.52083333333333E+00    9.98762244026621E-01    9.98752109267128E-01
    1.52500000000000E+00    9.98963716762507E-01    9.98951531491659E-01
    1.52916666666667E+00    9.99147851917062E-01    9.99133610832748E-01
    1.53333333333333E+00    9.99314645214430E-01    9.99298344129299E-01
    1.53750000000000E+00    9.99464092669745E-01    9.99445728521365E-01
    1.54166666666667E+00    9.99596190589505E-01    9.99575761450192E-01
    1.54583333333333E+00    9.99710935571951E-01    9.99688440658267E-01
