# x exact forward_O1 backward_O1 central_O2 forward_O2 backward_O2 central_O4
   2.387610416728243E+00   -7.289686274214117E-01   -7.396006792442216E-01   -7.180967663672292E-01   -7.288487228057254E-01   -7.292136710943957E-01   -7.292030602114825E-01   -7.289686037547958E-01
   2.419026343264141E+00   -7.501110696304596E-01   -7.603746955438697E-01   -7.396006792442216E-01   -7.499876873940456E-01   -7.503628864057132E-01   -7.503526356827125E-01   -7.501110452774339E-01
   2.450442269800039E+00   -7.705132427757894E-01   -7.803983138201721E-01   -7.603746955438697E-01   -7.703865046820210E-01   -7.707715841405738E-01   -7.707617036936885E-01   -7.705132177603916E-01
   2.481858196335937E+00   -7.901550123756904E-01   -7.996517731793548E-01   -7.803983138201721E-01   -7.900250434997634E-01   -7.904196233782528E-01   -7.904101229583180E-01   -7.901549867226029E-01
   2.513274122871834E+00   -8.090169943749473E-01   -8.181160727815481E-01   -7.996517731793548E-01   -8.088839229804514E-01   -8.092876138761905E-01   -8.092785028589425E-01   -8.090169681094889E-01
   2.544690049407733E+00   -8.270805742745619E-01   -8.357729905922492E-01   -8.181160727815445E-01   -8.269445316868969E-01   -8.273569352057020E-01   -8.273482225826306E-01   -8.270805474226539E-01
   2.576105975943630E+00   -8.443279255020151E-01   -8.526051013653366E-01   -8.357729905922492E-01   -8.441890459787930E-01   -8.446097551281846E-01   -8.446014494975926E-01   -8.443278980901578E-01
   2.607521902479529E+00   -8.607420270039438E-01   -8.685957938396338E-01   -8.526051013653332E-01   -8.606004476024834E-01   -8.610290471933174E-01   -8.610211567518681E-01   -8.607419990591868E-01
   2.638937829015426E+00   -8.763066800438636E-01   -8.837292871322543E-01   -8.685957938396338E-01   -8.761625404859441E-01   -8.765986075421734E-01   -8.765911400767771E-01   -8.763066515937881E-01
   2.670353755551325E+00   -8.910065241883680E-01   -8.979906463124037E-01   -8.837292871322543E-01   -8.908599667223290E-01   -8.913030708984142E-01   -8.912960337785593E-01   -8.910064952610477E-01
   2.701769682087222E+00   -9.048270524660196E-01   -9.113657971403684E-01   -8.979906463124037E-01   -9.046782217263860E-01   -9.051279257320066E-01   -9.051213259024713E-01   -9.048270230900036E-01
   2.733185608623120E+00   -9.177546256839811E-01   -9.238415399570812E-01   -9.113657971403684E-01   -9.176036685487248E-01   -9.180595285803180E-01   -9.180533725543428E-01   -9.177545958882602E-01
   2.764601535159018E+00   -9.297764858882515E-01   -9.354055627105988E-01   -9.238415399570812E-01   -9.296235513338400E-01   -9.300851175125920E-01   -9.300794113654306E-01   -9.297764557022306E-01
   2.796017461694916E+00   -9.408807689542255E-01   -9.460464531066016E-01   -9.354055627105988E-01   -9.407260079086002E-01   -9.411928247244150E-01   -9.411875740873523E-01   -9.408807384076950E-01
   2.827433388230814E+00   -9.510565162951536E-01   -9.557537098709608E-01   -9.460464531066016E-01   -9.509000814887811E-01   -9.513716882498235E-01   -9.513668983045969E-01   -9.510564854182572E-01
   2.858849314766712E+00   -9.602936856769431E-01   -9.645177531132209E-01   -9.557537098709608E-01   -9.601357314920907E-01   -9.606116627794241E-01   -9.606073382531349E-01   -9.602936545001540E-01
   2.890265241302610E+00   -9.685831611286311E-01   -9.723299337807984E-01   -9.645177531132209E-01   -9.684238434470096E-01   -9.689036295739154E-01   -9.688997747343452E-01   -9.685831296827166E-01
   2.921681167838508E+00   -9.759167619387474E-01   -9.791825421945494E-01   -9.723299337807984E-01   -9.757562379876739E-01   -9.762394054631695E-01   -9.762360241145797E-01   -9.759167302547406E-01
   2.953097094374406E+00   -9.822872507286887E-01   -9.850688156572959E-01   -9.791825421945494E-01   -9.821256789259226E-01   -9.826117509220427E-01   -9.826088464014182E-01   -9.822872188378585E-01
   2.984513020910304E+00   -9.876883405951378E-01   -9.899829451277874E-01   -9.850688156572959E-01   -9.875258803925416E-01   -9.880143772149108E-01   -9.880119523886617E-01   -9.876883085289565E-01
   3.015928947446202E+00   -9.921147013144779E-01   -9.939200809535272E-01   -9.899829451277874E-01   -9.919515130406573E-01   -9.924419526018876E-01   -9.924400098630261E-01   -9.921146691045905E-01
   3.047344873982099E+00   -9.955619646030800E-01   -9.968763376567923E-01   -9.939200809535272E-01   -9.953982093051598E-01   -9.958901076006178E-01   -9.958886488663896E-01   -9.955619322812745E-01
   3.078760800517998E+00   -9.980267284282716E-01   -9.988487977691282E-01   -9.968763376567923E-01   -9.978625677129602E-01   -9.983554392984137E-01   -9.983544660084178E-01   -9.980266960264456E-01
   3.110176727053895E+00   -9.995065603657316E-01   -9.998355147105429E-01   -9.988487977691282E-01   -9.993421562398355E-01   -9.998355147105358E-01   -9.998350278252890E-01   -9.995065279158611E-01
   3.141592653589794E+00   -1.000000000000000E+00   -9.998355147105430E-01   -9.998355147105429E-01   -9.998355147105429E-01   -1.000328873181243E+00   -1.000328873181243E+00   -9.999999675341098E-01
   3.173008580125691E+00   -9.995065603657316E-01   -9.988487977691284E-01   -9.998355147105430E-01   -9.993421562398357E-01   -9.998350278252894E-01   -9.998355147105360E-01   -9.995065279158614E-01
   3.204424506661589E+00   -9.980267284282716E-01   -9.968763376567918E-01   -9.988487977691284E-01   -9.978625677129602E-01   -9.983544660084174E-01   -9.983554392984137E-01   -9.980266960264452E-01
   3.235840433197487E+00   -9.955619646030800E-01   -9.939200809535272E-01   -9.968763376567923E-01   -9.953982093051598E-01   -9.958886488663901E-01   -9.958901076006174E-01   -9.955619322812747E-01
   3.267256359733385E+00   -9.921147013144779E-01   -9.899829451277874E-01   -9.939200809535272E-01   -9.919515130406573E-01   -9.924400098630256E-01   -9.924419526018883E-01   -9.921146691045906E-01
   3.298672286269283E+00   -9.876883405951377E-01   -9.850688156572959E-01   -9.899829451277874E-01   -9.875258803925416E-01   -9.880119523886621E-01   -9.880143772149104E-01   -9.876883085289565E-01
   3.330088212805181E+00   -9.822872507286886E-01   -9.791825421945494E-01   -9.850688156572959E-01   -9.821256789259226E-01   -9.826088464014187E-01   -9.826117509220422E-01   -9.822872188378585E-01
   3.361504139341079E+00   -9.759167619387474E-01   -9.723299337807984E-01   -9.791825421945494E-01   -9.757562379876739E-01   -9.762360241145805E-01   -9.762394054631690E-01   -9.759167302547408E-01
   3.392920065876977E+00   -9.685831611286311E-01   -9.645177531132200E-01   -9.723299337807984E-01   -9.684238434470092E-01   -9.688997747343434E-01   -9.689036295739150E-01   -9.685831296827160E-01
